Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
319,b32AsKCTDW,Martin Clay,Edward,Shannon,Le PLC,+1-485-696-4474,+1-391-626-9836x1265,ccobb@mahoney.com,curtis20@english.com,http://mullen.net/,Trade Show,Disqualified,Drive rather successful community like executive ability.
320,f7CT6Ttqkp,Joann Bender,Kaitlin,Roy,Beasley Ltd,247.586.1531,+1-278-453-9270,tyler70@ellison.com,butlerbilly@willis.net,http://grimes.net/,Referral,New Lead,Worker indeed term mission foot trip consider meeting.
321,dqgSh52YZH,Sonya Pearson,Tim,Simpson,Li PLC,001-238-883-4635x88666,546.547.7339x1260,katrinakaiser+umueller@meyers-fitzpatrick.biz,cochranshaun@nguyen.com,http://www.greene.com/,Google Ads,Qualified,Understand decade when.
322,MmgcpACTHf,Chad Terry,Alice,Small,Chavez-Benton,587.585.2256x54894,001-347-759-4086x9446,gentrydeborah@pugh.com,veleztaylor@zhang.biz,http://mullen.com/,Referral,Qualified,Number lot put I item difficult.
323,Mg4dmaeUVH,Pedro Mcfarland,Shannon,Grant,Hopkins-Santana,(354)919-7182,(222)969-0872x79466,barajasyolanda@espinoza-blanchard.net,mckinneyisaac@haas.biz,https://kerr.com/,Organic Search (SEO),New Lead,Member gas street arm often design significant life.
324,cTb3ch6xF0,Yvette Savage,Leonard,Guerrero,Ramos Ltd,7943987145,(381)398-4013,brittney73@kelley-martin.com,stanleypena@howe-johnson.com,http://cobb-haley.com/,Social Media,On Hold,Whole company eight lose quite in go.
325,G0UDkh30Q7,Ernest Hopkins,Joyce,Schaefer,"Wells, Hebert and Pratt",674-581-6960,(606)782-2703x2813,ibarrera@becker-donaldson.com,carol42@johns.com,https://www.medina.com/,Organic Search (SEO),Qualified,Center either firm increase.
326,uefuxnupnF,Judith Mathis,Shaun,G.,Dominguez-Hooper,+1-836-686-6773,5958380052,ashleymax+bowmannicole@serrano.biz,herbertwiley@glass-bright.net,https://hardy-frey.com/,Chatbot,Closed Won,Material card minute product guy ball.
327,j5z1HlbXQX,Alvin Smith,Deborah,Richard,"Yu, Andrade and Farmer",529-778-1387x37357,831.376.2168x878,raymond82@barber.net,singletonjared+nball@paul-singh.com,http://copeland-robles.com/,Google Ads,Qualified,Call role participant class cultural according draw whether.
328,I0wNK6SxlT,Zoe Jackson,Christina,Bowers,Martinez LLC,286-612-3994x8702,001-975-821-8235x10719,judy87@rose-dean.org,juliamonroe@houston.com,https://www.jackson.com/,Organic Search (SEO),Disqualified,Affect turn why speech.
329,GJNDnBacNp,Mercedes Chambers,Justin,Saunders,"Andrews, Cowan and Brewer",+1-550-822-3025x1464,281.805.9752,fmeyer@petersen.com,sherry32@parrish.com,https://atkinson.info/,LinkedIn Outreach,New Lead,Good simply exactly media.
330,0bog0lBXtO,Joy Solis,Gene,P.,Zimmerman-Black,+1-763-207-0886x31224,001-780-879-0567x690,ray52@suarez-gonzalez.com,darrell37@blevins.com,http://www.ball.com/,Trade Show,Disqualified,Fund consumer member body least religious walk.
331,kzES1fdAGw,Shaun Benjamin,Mckenzie,Miles,Travis-Acosta,692.226.6320,(239)970-5927,williamsonian@logan-myers.info,xnoble@howard-ellison.com,http://www.cervantes-mclaughlin.com/,Cold Email,Disqualified,Seek almost create pass evidence rather project.
332,Vb2BrQ946p,Christie Hamilton,Gary,Torres,Sandoval LLC,472-653-1145,904.356.7101x254,knappmandy@norton.org,meagansmith@pitts-russell.com,https://conrad.biz/,Chatbot,New Lead,One full base.
333,2BXDGnWO3j,Seth Stafford,Daryl,Hayes,Prince Inc,879-861-4155x7993,+1-356-854-8829x756,balvarado@decker.com,rasmussennatalie@macias.com,http://eaton-hodge.com/,Website Form,Proposal Sent,Continue opportunity character company meet.
334,Kvn7o6Vkgr,Tracey Humphrey,Lisa,C.,Franco Ltd,+1-840-404-4458x5799,930.222.2659x2399,thomasshelly@black.info,norrisdominique+austinkaufman@cordova.org,https://www.day-barber.com/,Chatbot,Proposal Sent,Issue article product bad five.
335,rYYGkFZ7h5,Evan Murphy,Gene,Ayala,Jones-Hicks,428-751-2275,(247)901-4562,codywebb@lutz-walker.biz,lruiz@day.com,https://www.sampson.com/,Partner Program,Negotiation,Half meet dinner everything treat writer.
336,VJAijKU4qc,Miguel Simpson,Jeff,Benitez,"Kelly, Wiggins and Blake",+1-560-832-9533,7666662196,warrenmorgan@walls.org,stevencooley@weber.com,https://mccall.com/,Referral,Re-engagement,Person condition travel base.
337,502jD9Cchy,Suzanne Meza,Eddie,Everett,Hart-Mata,(476)775-4758,320-427-6960,ricky87@mclean-valencia.com,bonnieduncan@baldwin.com,https://www.richardson-deleon.biz/,Networking Event,On Hold,Space become method method history reveal culture.
338,NDjzzDRz17,Garrett Lindsey,Shawn,Johnston,"Montgomery, Frazier and Branch",754.679.7629x9332,(962)649-6315x86444,denise41@dudley.com,mcphersonhector@dixon.org,https://alexander.com/,Purchased List,Negotiation,Computer foot city.
339,riDosH5Umw,Cindy Caldwell,Stephanie,Johnson,"Vincent, Orr and Acosta",7213998750,+1-324-903-9238,levivillarreal@flores.net,zoe55@cabrera.com,http://www.murray.com/,Facebook Ads,Disqualified,I local country.
340,0DRnJaVTeY,Stacy Holder,Jeremiah,Mckinney,"Carlson, Grant and Townsend",910.317.2110x628,001-537-752-3237x2882,shaunburgess@potts.biz,vsheppard@leblanc.com,https://www.carlson-hampton.com/,Organic Search (SEO),Closed Lost,Thus eat event easy short usually.
341,ys7BjVGY0J,Edgar Love,Bianca,V.,"Adkins, Huber and Faulkner",338.990.2032x691,(226)484-8885,ohickman@crane.org,alice20+brianthomas@kaufman-shaffer.com,https://www.osborn.com/,Other,New Lead,Detail long put boy quality try.
342,0wJp0KfdWj,Noah Lloyd,Colton,Bryan,"Lawson, Harper and Barrett",(969)374-5168,+1-458-256-8716x2157,marisaryan@hardin-lyons.biz,banksmakayla@thornton-blackwell.com,http://morris-schaefer.net/,Cold Call,Re-engagement,Interest to heavy day seem.
343,N1QsCaeYK1,Jaclyn Richardson,Terri,Davidson,"Phillips, Kaiser and Hardin",(970)372-4909x452,837-651-9982x10296,brandonsalazar@kline.info,jmurray@lloyd.com,http://glenn.info/,Retargeting Ads,Closed Lost,Economic sure share visit seem side increase organization.
344,c4F2dZ7QYI,Dustin Hebert,Ryan,P.,Harrell-Becker,387.580.5241x76724,(589)544-0653x760,curtisspence@rubio.org,shawncameron+ejackson@rollins.com,http://taylor.net/,Other,Disqualified,Manager a economy their question cold push.
345,j5z1HlbXQX,Alvin Smith,Deborah,Richard,"Yu, Andrade and Farmer",529-778-1387x37357,831.376.2168x878,raymond82@barber.net,singletonjared@paul-singh.com,https://copeland-robles.com/,Google Ads,Qualified,Management bed organization.
346,befBfug5eR,Omar Huynh,Miguel,Woods,Bautista-Gregory,001-635-388-8113x995,(914)288-8617,tonyahiggins@mcfarland.com,anne90@conner.com,https://montes.org/,Facebook Ads,On Hold,Suggest article day stay from because him.
347,ZYDKIyPZdb,Tina Heath,Earl,Stafford,Cochran-Velazquez,538.845.2824,842-807-8421,vazquezkarl@escobar-frost.com,irogers@mccullough-henry.com,http://terrell-villegas.com/,Direct Traffic,Closed Lost,Team everybody walk feeling degree detail simply.
348,zGOkFCNE4j,Katelyn Reid,Kristine,Howe,Copeland-Hopkins,291.243.2635,+1-567-489-2328x439,stefanierichards@velasquez-leach.com,dustin09@rivas.com,https://www.bray-chase.com/,Content Marketing,Re-engagement,Thousand those line then toward book.
349,sbffHe6ZFL,Caroline Leblanc,Zoe,Chandler,Woodward Ltd,(696)890-0467,667-360-4540x6470,igood@sampson.com,stephenstracie@foster.com,https://www.hale-bradshaw.org/,Purchased List,Disqualified,About someone executive enough.
350,oRM8WLDoJq,Isabella Wilson,Shane,Fritz,"Santiago, Carroll and Ramos",+1-641-986-1118,001-948-919-5923x07003,hollydrake@hicks.com,adamhendrix@hendrix-kim.info,http://vasquez.com/,Podcast,Qualified,Suddenly war season care.
351,nGe5732tbG,Kerri Stephens,Omar,Howell,"Hopkins, Mueller and Solis",332-566-2526x475,423.858.8688x4417,nmcclure@allison.info,richardaimee@murphy.net,http://www.smith-hawkins.org/,Cold Call,Contacted,Usually health several model history.
352,vlcaH590wU,Mark Randolph,Clifford,Ortega,Roy-Mclean,589.219.2347x25413,+1-907-425-9391x75060,lawrencelynn@burch.com,clifford48@cantu-baird.biz,http://molina.biz/,Referral,Contacted,Yard difference book yes answer beautiful.
353,rYYGkFZ7h5,Evan Murphy,Gene,Ayala,Jones-Hicks,(247)901-4562,428-751-2275,codywebb@lutz-walker.biz,lruiz@day.com,https://www.sampson.com/,Partner Program,Negotiation,Research environmental wide nature American protect.
354,LfX13v1VjR,Patty Dominguez,Donald,Mcintosh,Alvarez-Nash,711.661.1102x997,(245)704-3325,dochoa@huynh.com,stricklandaustin@glenn-frederick.com,https://www.boone.com/,Organic Search (SEO),Closed Won,Ball media social exist begin sit rich thus.
355,Nm1HqPVjnk,Kayla Willis,Kristi,Ferrell,"Aguirre, Glover and Carney",(913)203-9805x49500,7847365075,yroach@mays.com,annafarrell@lloyd.biz,http://patterson.com/,Retargeting Ads,Qualified,Anyone affect perform receive from market.
356,L17Y1AENWj,Heidi Green,Jeff,K.,Herring-Mcguire,001-835-313-9131x2663,534.693.0281x5458,oali+travismathis@owen-levy.biz,umathews@lamb-braun.org,https://yu-clements.org/,Social Media,Negotiation,High black bank use.
357,Hc0aT9DkLB,Tammie Duncan,Sara,Rivers,Cruz LLC,2159118064,+1-893-830-2551,jeremy40@gonzales-fry.info,rweber@mays.com,http://www.franco.com/,Content Marketing,Negotiation,Must at forward sense gun we.
358,Nm1HqPVjnk,Kayla Willis,Kristi,F.,"Aguirre, Glover and Carney",(913)203-9805x49500,7847365075,annafarrell@lloyd.biz,yroach@mays.com,http://patterson.com/,Retargeting Ads,Qualified,Anyone affect perform receive from market.
359,HVIgH6r3Qx,Gene Morton,Carmen,Trevino,"Davis, King and Bauer",441-203-1100x974,321-974-7953x497,wlin@fitzpatrick.com,sergionovak@tran.com,https://www.ellis.com/,Website Form,Proposal Sent,Recognize then month and wish eight real.
360,1kURWYVqS6,Sara Thompson,Marco,Butler,Mooney-Herring,001-761-746-2081,846-337-6151,alecgardner@baker.info,gabrielakaufman@becker.com,http://parsons-forbes.com/,Purchased List,Closed Won,Design culture present little.
361,pRN87c3QrK,Steve Andrews,David,Pittman,Lambert-Lester,001-856-449-4350x625,966.754.4921x3371,charper@welch.com,eblair@young.org,http://www.shepard.com/,LinkedIn Outreach,Negotiation,Money learn second simply minute.
362,3q9lui3EEd,Javier Dorsey,Doris,Faulkner,"Dominguez, Crawford and Rocha",(953)333-1636x5743,+1-683-354-1000x11223,triciarandall@stokes.biz,cameron76@duke-snyder.net,https://hood.net/,Direct Traffic,New Lead,Onto and like class.
363,Dkz48JRUNK,Chelsey Bush,Diane,Briggs,Mccoy PLC,329-681-5801,731.509.9705x44483,douglas98@bartlett.net,xmoses@barnes-shepherd.com,http://walton.biz/,Google Ads,On Hold,Get friend performance act top television.
364,6THks62y9f,Frederick Barnett,Chris,Pratt,Mahoney PLC,700.574.3709,+1-897-571-6405x237,elaineramirez@grimes.com,ehardy@barry.com,https://www.gray-massey.biz/,Direct Traffic,Closed Lost,Character hard main personal evening care.
365,myB676Lc1h,James Haney,Tami,A.,"Whitney, Wu and Harper",385-275-7167x1471,(424)558-3379x68909,zcollins+gwells@nelson-guerra.com,cantrellkenneth@bell.org,https://schmidt.info/,Google Ads,Qualified,Herself two dinner quite authority few.
366,xfHVsr9AVl,Stacy Vargas,Judith,Mora,"Edwards, Fritz and Mathews",581.267.8446x35815,7605987899,nguyencameron@kelley.com,timsheppard@mcpherson-foster.org,http://www.hart.com/,Content Marketing,Proposal Sent,Eight impact list including mind voice.
367,QHl4rTrwhT,Monique Mcdowell,Riley,Skinner,Wilkins Group,5402248582,387-742-0228,vaughanwilliam@mcintyre.org,kaylee65+lindakelly@english.net,https://www.blake.info/,Social Media,Disqualified,Material strong itself back.
368,XHVjAy6a7i,Joseph Cummings,Heather,H.,"Suarez, Woodard and Gaines",481.884.7083x53774,(294)770-6479x4865,vcardenas@downs.com,cboyle@estes-fischer.org,http://huber.com/,Facebook Ads,Qualified,Heavy close player contain.
369,Ml4LFvIzSQ,Ryan Solomon,Mariah,Krause,"Duarte, Vega and Mayer",001-218-411-3656,+1-859-776-4034x9030,ruizterry@koch.com,kathy05@camacho-acevedo.net,https://www.wilkerson.info/,Retargeting Ads,Re-engagement,Body cup arrive wonder.
370,9AK8BbIPXf,Brittney Bautista,Phillip,Washington,"Barron, Irwin and Davies",(275)489-7274x261,782-604-1933x1894,zrocha@pearson.info,cooleycassie@lloyd.info,https://kidd.com/,LinkedIn Outreach,Re-engagement,Nothing fish structure democratic standard.
371,xtE9QMhLOD,Perry Sanchez,Carrie,Dudley,"Bonilla, Snow and Fitzgerald",511-631-5657x24276,829.523.4019x0971,castanedalevi@atkinson-holt.biz,ycain@duncan.com,http://farrell.com/,Trade Show,Proposal Sent,Soon check seven address through.
372,0DRnJaVTeY,Stacy Holder,Jeremiah,Mckinney,"Carlson, Grant and Townsend",001-537-752-3237x2882,910.317.2110x628,shaunburgess@potts.biz,vsheppard@leblanc.com,https://www.carlson-hampton.com/,Organic Search (SEO),Closed Lost,At reality term analysis social scene ball.
373,bubqGHxskp,Roberta Austin,Maria,Holmes,Alexander Inc,+1-341-371-4744,4317414259,forbesadrienne@rivers.net,schmittrickey@vega-nixon.info,http://barber.biz/,Webinars,New Lead,Deal establish we how perhaps financial pretty.
374,EdoRpxXHwl,Debra Stein,Doris,Flores,"Rojas, Mason and Gilmore",(731)376-8222x41261,001-965-492-4202x333,ejefferson@carson.com,francisco28@meadows-lee.com,https://www.adams-sandoval.com/,Networking Event,Closed Won,School popular herself hope.
375,lZltaldsaC,Jackie Heath,Alejandra,A.,Rodriguez and Sons,6185829547,+1-306-242-4933x65894,parrishstanley@hardy.com,fhuynh@russo.com,http://www.khan-travis.net/,Website Form,Contacted,More water finish threat.
376,Oc1FSKyEdD,Jackson Wiley,Tracey,Hicks,Merritt-Ortega,+1-341-346-6479x3968,001-571-872-0116,nataliemccann@lozano.com,alvin18@ferguson.com,http://www.fletcher-sandoval.biz/,Podcast,Negotiation,No get risk end rate play.
377,OupCbckd8a,Tamara Garcia,Isaiah,Bush,Kidd PLC,676.563.4783,955-734-1576x9365,dillon76@buckley.org,mallorymccormick@little-mathis.com,http://fuller.info/,Networking Event,Contacted,Old whose this defense surface.
378,5RGLYaRVLA,Cindy Davies,Kara,Kent,Macias-Andrews,(962)916-4467x11062,5893170781,duranmarvin@sellers.com,katherine28@raymond.com,http://dixon-english.com/,Networking Event,New Lead,Serious when tough hotel.
379,Dkz48JRUNK,Chelsey Bush,Diane,B.,Mccoy PLC,329-681-5801,731.509.9705x44483,xmoses+katherine83@barnes-shepherd.com,douglas98@bartlett.net,http://walton.biz/,Google Ads,On Hold,Get friend performance act top television.
380,CNiBudUIrI,Danielle Burch,Mallory,H.,Dickson-Lawson,001-911-315-8560x66954,+1-803-942-4196,haysjenna@frost.net,hdavies@simpson.net,http://bentley-ritter.com/,Google Ads,Disqualified,Sense nearly home skin build study.
381,JH85BDMHWr,Meredith Ellison,Cynthia,Fletcher,Daniels-Bernard,642-466-0240,958.646.2545x56046,pughgina@collier.com,terrirodriguez@walter.biz,https://galvan.info/,Trade Show,Closed Lost,Go middle too.
382,Tvxc3C8AUA,Alice Hines,Ruth,M.,Kelly-Mosley,+1-980-594-1368x06149,481.901.0918x231,robinlynch@leonard.com,jward@reid.net,http://durham.com/,Referral,On Hold,Smile major respond environment heavy move.
383,07bGyJr92z,Adam Patton,Spencer,Mack,Flores Inc,894.825.8945x669,780.272.8591x8588,inicholson@fox.biz,francisvalenzuela@howell-rich.com,https://www.herrera-kane.com/,Cold Call,Re-engagement,Four serve keep environment character it science think.
384,58KdTlmhbd,Melinda Mccann,Loretta,Jefferson,Holder-Blankenship,8196194453,590-253-9880,prestonbrandon@lyons.com,russellvelez+tammierose@morton.biz,http://www.lane-whitehead.com/,Social Media,Disqualified,And record assume oil show.
385,1kURWYVqS6,Sara Thompson,Marco,Butler,Mooney-Herring,846-337-6151,001-761-746-2081,alecgardner@baker.info,gabrielakaufman@becker.com,http://parsons-forbes.com/,Purchased List,Closed Won,Staff conference provide right trouble exactly something.
386,hSIgzG0hk0,Tonya Sanchez,Kelli,C.,"Galloway, Preston and Moody",661-359-4803,(652)564-1987x25424,jorgeshields+jaclynkline@evans.org,copelandjim@finley-good.info,http://www.brock.net/,Networking Event,New Lead,Drop someone local.
387,mRLu4eJFRP,Savannah David,Shelby,Livingston,"Gibson, Lucas and Young",368-962-7662x415,001-242-707-6145x788,rgill@colon-henry.biz,carlyford@andrews-villegas.info,https://www.daniel.com/,Facebook Ads,Re-engagement,Three leader lot just end those.
388,pMSxO49xuU,Raymond Wright,Jon,Clark,Church-Flowers,311.503.3843x0169,(656)381-9673x843,haneyjordan@le.com,joannaferguson@salas-davenport.com,https://black.net/,Podcast,Proposal Sent,Mouth arrive follow evidence watch I politics town.
389,FGGrFbdEaa,Bethany Estrada,Mia,Stark,Dalton LLC,959.407.6928x73406,9514040241,anthony48+claire69@graves-flores.com,bryce44@contreras-levine.com,https://costa.net/,Podcast,Negotiation,Player three own thousand ready together.
390,a8rmfwQgCJ,Carol Huber,Lisa,Donaldson,Murillo-Burns,458-363-1983x38976,336-249-7299,wroach@soto.com,qmontoya+acevedokristen@brown.com,https://george.org/,Cold Email,Contacted,Challenge help account focus reduce training want.
391,VPxAa8uC1O,Jill Frederick,Jorge,Patel,Jimenez Ltd,+1-949-480-5692x1144,+1-330-309-5787x977,madisonmichael@blanchard.com,powersrandall@austin.org,http://rollins-singleton.com/,Organic Search (SEO),New Lead,Exactly have soldier visit half.
392,lZltaldsaC,Jackie Heath,Alejandra,Aguilar,Rodriguez and Sons,6185829547,+1-306-242-4933x65894,fhuynh@russo.com,parrishstanley+xhardin@hardy.com,http://www.khan-travis.net/,Website Form,Contacted,Early dark debate sea office.
393,qA4qT5OCeE,Anita Shaffer,Jo,Huber,"Clay, Wagner and Ramos",251.846.6304x73149,866.603.5108x2705,sierraburns@noble-burgess.com,achapman@richmond-terrell.com,https://www.norris.com/,Social Media,Negotiation,Stay discover Republican worry worry contain manager.
394,EOF6cqpqEE,Kristina Cortez,Christy,Luna,Blake Inc,+1-556-461-1328x0868,7803683492,meyerregina@combs.com,larrychoi@hopkins.com,https://holder-mcclure.com/,Retargeting Ads,Proposal Sent,Energy edge edge will.
395,KSxsRtplV1,Brianna Hahn,Ernest,Clarke,Goodman Ltd,752-723-8092x224,8804886027,jshea@lambert.info,amartinez@dunlap.net,http://estrada-hodges.com/,Facebook Ads,Qualified,Guy man information decide right run.
396,2kuyXOpMMV,Maxwell Pennington,Miguel,Davidson,Sparks and Sons,001-913-292-3268x6525,+1-366-281-1485x945,autumnroy@patton-stein.com,leah07@blevins-malone.biz,https://holt-downs.com/,Podcast,Negotiation,House hit rich avoid together success through.
397,nshzl24ubu,Victoria Lam,Jodi,D.,"Church, Sexton and Holt",(859)411-0381,283.310.9139,cbell@carpenter.com,kempfranklin+brittneypeterson@cervantes.com,http://www.cherry-wong.com/,Social Media,Re-engagement,Condition major black recognize news Mrs place.
398,mfwRhNnNXP,Alec Mclaughlin,Abigail,Bowman,"Young, Ray and Mckee",(428)490-6846x045,939.371.2086x24858,wheelertraci@arnold.info,levichristian@banks-stewart.biz,http://hayden.com/,Organic Search (SEO),Negotiation,Student responsibility across like fall.
399,zXrnKMakia,Erik Bright,Cory,Powell,Warren-Lyons,7847419120,+1-658-649-1338,tommyhudson@graham.com,richjeffrey@pena.com,https://clements.com/,Cold Call,Re-engagement,Action sing four economic rule process.
400,LzUN6wbjzk,Tony Mack,Emma,Simon,Salas Inc,(949)836-8983,001-505-540-2626x18615,traviselijah@bird.com,bradforddiamond@cooke.net,http://young.com/,Networking Event,New Lead,Stock painting lawyer nation health form.
